"review_id","session_id","session_title","rating","review_text","review_date","reviewer","source_url"
"1112c0748fb10cf26d05039a00139b3a","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"This journey reminded me yet again that each person should be allowed to make their own decisions (even wrong ones).     (5)Jon G.2 months ago","2025-09-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"edb6552d639926c35f411318a5d07a05","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"I learned that my fears and desires are two sided of the same coin and fulfilling my needs are a way to understand if I act out of fear or out of desire     (5)Tina A.2 months ago","2025-09-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"8d22c9c0e77b9e99766abf8e0aad7621","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"This session helped me realise I have an unmet need for autonomy. I am still reflecting on the insights. Great instrospection!     (5)Patrick H.2 months ago","2025-09-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"425d6fa22407c7fc367fa99ef7eb6655","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"I've realized I have a struggle with delegation and it made me feel that it’s ok to delegate to people to help me solving things.     (5)Iapara C.4 months ago","2025-07-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"c5a3fdcb0cbe222a2f872cd4cde1ac7f","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"Thank you for guiding me through the process. At first, it felt confusing and hard, but step by step, I saw that it’s actually 😀 simple and easy.     (5)Corina E.4 months ago","2025-07-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"70cda10488505e5a00f69e4bff454b81","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"Un lider nu le poate face pe toate, de multe ori poate avea eșec și nu mereu ii pot împăca pe toți. 
Am nevoie sa am mai multă încredere in mine și forțele proprii     (5)Varvara P.4 months ago","2025-07-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"7f5e1991f73290aea3944094285d764d","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"This was very insightful.     (5)Svetlana B.4 months ago","2025-07-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"84b9d4c7e2831462472209328592143c","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"The need of trading is something I have to work on.     (5)Carolina B.4 months ago","2025-07-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"d5250c6eb90ebed54110cbc7e18861de","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"I understood my autonomy was affected! 
I identified I had a limiting belief that I need to manage everyone’s emotions and I was trading autonomy to superficially feel competent.     (5)Patrick H.5 months ago","2025-06-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"009d3a36b9950f0664d50665d6a30935","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"I realize this is empowering for me and others in my team once I am clear about ""what I want""  versus ""what I am afraid"", and focus on my psychological needs equally instead of sacrificing one for another. I am amazed by how the answers are within me already! If only I could give 6 stars instead of 5 :)     (5)Ozge K.6 months ago","2025-05-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"05c4e666ae6414052c1fec2ea63e6790","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"Learned better about how to be ok with not being perfect. Leadership is best when it’s authentic and when it comes from within.     (5)Alex K.6 months ago","2025-05-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"b510007f7d41ec2953ea7a791ca74a3d","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"""My wife is my greatest resource for becoming a great leader."" This was not something I previously realized in my efforts to become a leader. I struggle with not having everyone's voice magnified in a group setting, which then doesn't allow me to be autonomous.

Such a wonderful app that everyone should try whether or not you think you need therapy.     (5)Carter H.6 months ago","2025-05-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"c99b46a5f5f66451661d6d55dc0a06db","leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas",,5,"I identified I have a believe that as a leader I need to have my act together all the time. And whenever I don’t feel like I have it - o tent to isolate myself. Going through this journey helped me learn about my needs as a leader and how this limiting belief is affecting my need for competence! Great insight!     (5)Ele J.6 months ago","2025-05-10",,"https://selftalk.space/journey/leading-myself-before-i-lead-others-by-psychologist-dr-ozge-kantas"
"6802164826de572eaa67d3c34ad54bf8","how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut",,5,"I went deeper than I thought in this session. It left me surprised with what I found! 
Also, it helped me gain clarity on what action I should take next!     (5)Elena O.12 days ago","2025-10-29",,"https://selftalk.space/journey/how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut"
"114e578d310602e7f664de94c8189a24","how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut",,5,"Thanks to this journey, I have a better understanding of where my anxiety and stress comes from. I didn’t think I was someone who doesn’t deal too much with with anxiety but being prepared for it when it enters my life will be so helpful for me and those around me.     (5)Carter H.5 months ago","2025-06-10",,"https://selftalk.space/journey/how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut"
"16f2e3d6364dbe7a7a6587bcfaa730ed","how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut",,5,"Very introspective and useful questions.     (5)Mihaela T.5 months ago","2025-06-10",,"https://selftalk.space/journey/how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut"
"e07c3901a2f12b3e85d43eb1e0a302a1","how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut",,5,"Amazing journey, it took me to mistakes I did in childhood and reviewing them gave me a totally new perspective on mistakes. O felt so much self-compassion! Thank you!     (5)Ele J.5 months ago","2025-06-10",,"https://selftalk.space/journey/how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut"
"51b46ce25358b5cc339f288646047c09","how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut",,5,"I didn't expect to go that deep into the thoughts flow. I worked on a specific case from a recent ""sort of a date"". I realized that my anxiety came from my inner fear to be rejected and left/abandoned that's why I wasn't truly myself and wasn't telling directly that I don't like the guy as potential partner. I was shocked that my need of being authentic, I don't satisfy it for myself out of this fear of ""being abandoned"", like omg...(I couldn't see directly the link between these 2 before)     (5)Viorica V.7 months ago","2025-04-10",,"https://selftalk.space/journey/how-to-deal-with-anxiety-by-psychologist-gabriela-ghergut"
